,County,Location Code,City,Economic Sector (NAICS Code),2020Q2,Rounded Up
1925,Utah County,25085.0,Payson,RETAIL-GENERAL MERCHANDISE STORES (452),27019851.0,False
1926,Utah County,25085.0,Payson,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1677565.0,False
1927,Utah County,25085.0,Payson,RETAIL-NONSTORE RETAILERS (454),6988778.0,False
1928,Utah County,25085.0,Payson,TRANSPORTATION & WAREHOUSING (48-49),150000.0,True
1929,Utah County,25085.0,Payson,INFORMATION (51),2399983.0,False
1930,Utah County,25085.0,Payson,FINANCE & INSURANCE (52),276400.0,False
1931,Utah County,25085.0,Payson,"REAL ESTATE, RENTAL & LEASING (53)",519858.0,False
1932,Utah County,25085.0,Payson,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",1015780.0,False
1933,Utah County,25085.0,Payson,MANAGEMENT OF COMPANIES & ENTERPRISES (55),15000.0,True
1934,Utah County,25085.0,Payson,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),178176.0,False
1935,Utah County,25085.0,Payson,EDUCATIONAL SERVICES (61),44153.0,False
1936,Utah County,25085.0,Payson,HEALTH CARE & SOCIAL ASSISTANCE (62),462897.0,False
1937,Utah County,25085.0,Payson,"ARTS, ENTERTAINMENT AND RECREATION (71)",200000.0,True
1938,Utah County,25085.0,Payson,ACCOMMODATION (721),600000.0,True
1939,Utah County,25085.0,Payson,FOOD SERVICES & DRINKING PLACES (722),7389330.0,False
1940,Utah County,25085.0,Payson,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),2190474.0,False
1941,Utah County,25085.0,Payson,PUBLIC ADMINISTRATION (92),2500000.0,True
1942,Utah County,25085.0,Payson,PRIVATE MOTOR VEHICLE SALES,3000000.0,True
1943,Utah County,25085.0,Payson,SPECIAL EVENT SALES,150000.0,True
1944,Utah County,25085.0,Payson,UNKNOWN/NONCLASSIFIABLE,4089.0,False
1945,Utah County,25085.0,Payson,PRIOR-PERIOD PAYMENTS & REFUNDS,1282843.0,False
1946,Utah County,25088.0,Pleasant Grove,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",98860.0,False
1947,Utah County,25088.0,Pleasant Grove,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",9000.0,True
1948,Utah County,25088.0,Pleasant Grove,UTILITIES (22),4750000.0,True
1949,Utah County,25088.0,Pleasant Grove,CONSTRUCTION (23),1174425.0,False
1950,Utah County,25088.0,Pleasant Grove,MANUFACTURING (31-33),2454318.0,False
1951,Utah County,25088.0,Pleasant Grove,WHOLESALE TRADE-DURABLE GOODS (423),7771815.0,False
1952,Utah County,25088.0,Pleasant Grove,WHOLESALE TRADE-NONDURABLE GOODS (424),2335441.0,False
1953,Utah County,25088.0,Pleasant Grove,WHOLESALE TRADE-ELECTRONIC MARKETS (425),387335.0,False
1954,Utah County,25088.0,Pleasant Grove,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),18648179.0,False
1955,Utah County,25088.0,Pleasant Grove,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),676652.0,False
1956,Utah County,25088.0,Pleasant Grove,RETAIL-ELECTRONICS & APPLIANCE STORES (443),2416783.0,False
1957,Utah County,25088.0,Pleasant Grove,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",2316616.0,False
1958,Utah County,25088.0,Pleasant Grove,RETAIL-FOOD & BEVERAGE STORES (445),14658891.0,False
1959,Utah County,25088.0,Pleasant Grove,RETAIL-HEALTH & PERSONAL CARE STORES (446),509927.0,False
1960,Utah County,25088.0,Pleasant Grove,RETAIL-GASOLINE STATIONS (447),2750000.0,True
1961,Utah County,25088.0,Pleasant Grove,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),1527300.0,False
1962,Utah County,25088.0,Pleasant Grove,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",1738528.0,False
1963,Utah County,25088.0,Pleasant Grove,RETAIL-GENERAL MERCHANDISE STORES (452),6276728.0,False
1964,Utah County,25088.0,Pleasant Grove,RETAIL-MISCELLANEOUS STORE RETAILERS (453),2963668.0,False
1965,Utah County,25088.0,Pleasant Grove,RETAIL-NONSTORE RETAILERS (454),16061324.0,False
1966,Utah County,25088.0,Pleasant Grove,TRANSPORTATION & WAREHOUSING (48-49),45000.0,True
1967,Utah County,25088.0,Pleasant Grove,INFORMATION (51),7737407.0,False
1968,Utah County,25088.0,Pleasant Grove,FINANCE & INSURANCE (52),626827.0,False
1969,Utah County,25088.0,Pleasant Grove,"REAL ESTATE, RENTAL & LEASING (53)",2163815.0,False
1970,Utah County,25088.0,Pleasant Grove,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",5109111.0,False
1971,Utah County,25088.0,Pleasant Grove,MANAGEMENT OF COMPANIES & ENTERPRISES (55),60000.0,True
1972,Utah County,25088.0,Pleasant Grove,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),585908.0,False
1973,Utah County,25088.0,Pleasant Grove,EDUCATIONAL SERVICES (61),38346.0,False
1974,Utah County,25088.0,Pleasant Grove,HEALTH CARE & SOCIAL ASSISTANCE (62),567378.0,False
1975,Utah County,25088.0,Pleasant Grove,"ARTS, ENTERTAINMENT AND RECREATION (71)",525003.0,False
1976,Utah County,25088.0,Pleasant Grove,ACCOMMODATION (721),300000.0,True
1977,Utah County,25088.0,Pleasant Grove,FOOD SERVICES & DRINKING PLACES (722),6852130.0,False
1978,Utah County,25088.0,Pleasant Grove,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),3362669.0,False
1979,Utah County,25088.0,Pleasant Grove,PUBLIC ADMINISTRATION (92),60000.0,True
1980,Utah County,25088.0,Pleasant Grove,PRIVATE MOTOR VEHICLE SALES,4750000.0,True
1981,Utah County,25088.0,Pleasant Grove,UNKNOWN/NONCLASSIFIABLE,19423.0,False
1982,Utah County,25088.0,Pleasant Grove,PRIOR-PERIOD PAYMENTS & REFUNDS,9836530.0,False
1983,Utah County,25090.0,Provo,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",6000.0,True
1984,Utah County,25090.0,Provo,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",500000.0,True
1985,Utah County,25090.0,Provo,UTILITIES (22),15000000.0,True
1986,Utah County,25090.0,Provo,CONSTRUCTION (23),2113691.0,False
1987,Utah County,25090.0,Provo,MANUFACTURING (31-33),7117352.0,False
1988,Utah County,25090.0,Provo,WHOLESALE TRADE-DURABLE GOODS (423),20089375.0,False
1989,Utah County,25090.0,Provo,WHOLESALE TRADE-NONDURABLE GOODS (424),8640496.0,False
1990,Utah County,25090.0,Provo,WHOLESALE TRADE-ELECTRONIC MARKETS (425),597920.0,False
1991,Utah County,25090.0,Provo,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),44764895.0,False
1992,Utah County,25090.0,Provo,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),3431969.0,False
1993,Utah County,25090.0,Provo,RETAIL-ELECTRONICS & APPLIANCE STORES (443),6909084.0,False
1994,Utah County,25090.0,Provo,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",37850045.0,False
1995,Utah County,25090.0,Provo,RETAIL-FOOD & BEVERAGE STORES (445),25865041.0,False
1996,Utah County,25090.0,Provo,RETAIL-HEALTH & PERSONAL CARE STORES (446),3255540.0,False
1997,Utah County,25090.0,Provo,RETAIL-GASOLINE STATIONS (447),6176144.0,False
1998,Utah County,25090.0,Provo,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),8895717.0,False
1999,Utah County,25090.0,Provo,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",7041359.0,False
2000,Utah County,25090.0,Provo,RETAIL-GENERAL MERCHANDISE STORES (452),32222411.0,False
2001,Utah County,25090.0,Provo,RETAIL-MISCELLANEOUS STORE RETAILERS (453),13241574.0,False
2002,Utah County,25090.0,Provo,RETAIL-NONSTORE RETAILERS (454),36175008.0,False
2003,Utah County,25090.0,Provo,TRANSPORTATION & WAREHOUSING (48-49),1808038.0,False
2004,Utah County,25090.0,Provo,INFORMATION (51),17090503.0,False
2005,Utah County,25090.0,Provo,FINANCE & INSURANCE (52),1789579.0,False
2006,Utah County,25090.0,Provo,"REAL ESTATE, RENTAL & LEASING (53)",5679879.0,False
2007,Utah County,25090.0,Provo,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",13068440.0,False
2008,Utah County,25090.0,Provo,MANAGEMENT OF COMPANIES & ENTERPRISES (55),100000.0,True
2009,Utah County,25090.0,Provo,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),3037939.0,False
2010,Utah County,25090.0,Provo,EDUCATIONAL SERVICES (61),2205420.0,False
2011,Utah County,25090.0,Provo,HEALTH CARE & SOCIAL ASSISTANCE (62),1970111.0,False
2012,Utah County,25090.0,Provo,"ARTS, ENTERTAINMENT AND RECREATION (71)",2212070.0,False
2013,Utah County,25090.0,Provo,ACCOMMODATION (721),3445523.0,False
2014,Utah County,25090.0,Provo,FOOD SERVICES & DRINKING PLACES (722),30937440.0,False
2015,Utah County,25090.0,Provo,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),13145347.0,False
2016,Utah County,25090.0,Provo,PUBLIC ADMINISTRATION (92),600000.0,True
2017,Utah County,25090.0,Provo,PRIVATE MOTOR VEHICLE SALES,9500000.0,True
2018,Utah County,25090.0,Provo,SPECIAL EVENT SALES,200000.0,True
2019,Utah County,25090.0,Provo,UNKNOWN/NONCLASSIFIABLE,61237.0,False
2020,Utah County,25090.0,Provo,PRIOR-PERIOD PAYMENTS & REFUNDS,8645290.0,False
2021,Utah County,25098.0,Saratoga Springs,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",4000.0,True
2022,Utah County,25098.0,Saratoga Springs,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",1500000.0,True
2023,Utah County,25098.0,Saratoga Springs,UTILITIES (22),3750000.0,True
2024,Utah County,25098.0,Saratoga Springs,CONSTRUCTION (23),679609.0,False
2025,Utah County,25098.0,Saratoga Springs,MANUFACTURING (31-33),7256380.0,False
2026,Utah County,25098.0,Saratoga Springs,WHOLESALE TRADE-DURABLE GOODS (423),3877620.0,False
2027,Utah County,25098.0,Saratoga Springs,WHOLESALE TRADE-NONDURABLE GOODS (424),215329.0,False
2028,Utah County,25098.0,Saratoga Springs,WHOLESALE TRADE-ELECTRONIC MARKETS (425),47647.0,False
2029,Utah County,25098.0,Saratoga Springs,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),2973305.0,False
2030,Utah County,25098.0,Saratoga Springs,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),259307.0,False
2031,Utah County,25098.0,Saratoga Springs,RETAIL-ELECTRONICS & APPLIANCE STORES (443),727158.0,False
2032,Utah County,25098.0,Saratoga Springs,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",2451486.0,False
2033,Utah County,25098.0,Saratoga Springs,RETAIL-FOOD & BEVERAGE STORES (445),18278485.0,False
2034,Utah County,25098.0,Saratoga Springs,RETAIL-HEALTH & PERSONAL CARE STORES (446),343311.0,False
2035,Utah County,25098.0,Saratoga Springs,RETAIL-GASOLINE STATIONS (447),1500000.0,True
2036,Utah County,25098.0,Saratoga Springs,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),1096124.0,False
2037,Utah County,25098.0,Saratoga Springs,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",271730.0,False
2038,Utah County,25098.0,Saratoga Springs,RETAIL-GENERAL MERCHANDISE STORES (452),32174583.0,False
2039,Utah County,25098.0,Saratoga Springs,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1180301.0,False
2040,Utah County,25098.0,Saratoga Springs,RETAIL-NONSTORE RETAILERS (454),13290437.0,False
2041,Utah County,25098.0,Saratoga Springs,TRANSPORTATION & WAREHOUSING (48-49),70000.0,True
2042,Utah County,25098.0,Saratoga Springs,INFORMATION (51),2877580.0,False
2043,Utah County,25098.0,Saratoga Springs,FINANCE & INSURANCE (52),407816.0,False
2044,Utah County,25098.0,Saratoga Springs,"REAL ESTATE, RENTAL & LEASING (53)",1297097.0,False
2045,Utah County,25098.0,Saratoga Springs,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",821906.0,False
2046,Utah County,25098.0,Saratoga Springs,MANAGEMENT OF COMPANIES & ENTERPRISES (55),15000.0,True
2047,Utah County,25098.0,Saratoga Springs,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),169155.0,False
2048,Utah County,25098.0,Saratoga Springs,EDUCATIONAL SERVICES (61),46896.0,False
2049,Utah County,25098.0,Saratoga Springs,HEALTH CARE & SOCIAL ASSISTANCE (62),150000.0,True
2050,Utah County,25098.0,Saratoga Springs,"ARTS, ENTERTAINMENT AND RECREATION (71)",1250000.0,True
2051,Utah County,25098.0,Saratoga Springs,ACCOMMODATION (721),60000.0,True
2052,Utah County,25098.0,Saratoga Springs,FOOD SERVICES & DRINKING PLACES (722),11410395.0,False
2053,Utah County,25098.0,Saratoga Springs,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),2239628.0,False
2054,Utah County,25098.0,Saratoga Springs,PUBLIC ADMINISTRATION (92),15000.0,True
2055,Utah County,25098.0,Saratoga Springs,PRIVATE MOTOR VEHICLE SALES,4750000.0,True
2056,Utah County,25098.0,Saratoga Springs,SPECIAL EVENT SALES,80000.0,True
2057,Utah County,25098.0,Saratoga Springs,UNKNOWN/NONCLASSIFIABLE,13508.0,False
2058,Utah County,25098.0,Saratoga Springs,PRIOR-PERIOD PAYMENTS & REFUNDS,1669289.0,False
2059,Utah County,25103.0,Spanish Fork,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",60000.0,True
2060,Utah County,25103.0,Spanish Fork,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",10000.0,True
2061,Utah County,25103.0,Spanish Fork,UTILITIES (22),1500000.0,True
2062,Utah County,25103.0,Spanish Fork,CONSTRUCTION (23),736584.0,False
2063,Utah County,25103.0,Spanish Fork,MANUFACTURING (31-33),9689561.0,False
2064,Utah County,25103.0,Spanish Fork,WHOLESALE TRADE-DURABLE GOODS (423),11986353.0,False
2065,Utah County,25103.0,Spanish Fork,WHOLESALE TRADE-NONDURABLE GOODS (424),2976457.0,False
2066,Utah County,25103.0,Spanish Fork,WHOLESALE TRADE-ELECTRONIC MARKETS (425),267200.0,False
2067,Utah County,25103.0,Spanish Fork,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),35641403.0,False
2068,Utah County,25103.0,Spanish Fork,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),1881072.0,False
2069,Utah County,25103.0,Spanish Fork,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1540969.0,False
2070,Utah County,25103.0,Spanish Fork,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",34055099.0,False
2071,Utah County,25103.0,Spanish Fork,RETAIL-FOOD & BEVERAGE STORES (445),13337268.0,False
2072,Utah County,25103.0,Spanish Fork,RETAIL-HEALTH & PERSONAL CARE STORES (446),2684054.0,False
2073,Utah County,25103.0,Spanish Fork,RETAIL-GASOLINE STATIONS (447),4004273.0,False
2074,Utah County,25103.0,Spanish Fork,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),4785654.0,False
2075,Utah County,25103.0,Spanish Fork,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",3604983.0,False
2076,Utah County,25103.0,Spanish Fork,RETAIL-GENERAL MERCHANDISE STORES (452),60888888.0,False
2077,Utah County,25103.0,Spanish Fork,RETAIL-MISCELLANEOUS STORE RETAILERS (453),9243417.0,False
2078,Utah County,25103.0,Spanish Fork,RETAIL-NONSTORE RETAILERS (454),14528441.0,False
2079,Utah County,25103.0,Spanish Fork,TRANSPORTATION & WAREHOUSING (48-49),635833.0,False
2080,Utah County,25103.0,Spanish Fork,INFORMATION (51),6300824.0,False
2081,Utah County,25103.0,Spanish Fork,FINANCE & INSURANCE (52),465805.0,False
2082,Utah County,25103.0,Spanish Fork,"REAL ESTATE, RENTAL & LEASING (53)",3375150.0,False
2083,Utah County,25103.0,Spanish Fork,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",2066316.0,False
2084,Utah County,25103.0,Spanish Fork,MANAGEMENT OF COMPANIES & ENTERPRISES (55),25000.0,True
2085,Utah County,25103.0,Spanish Fork,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),442072.0,False
2086,Utah County,25103.0,Spanish Fork,EDUCATIONAL SERVICES (61),114952.0,False
2087,Utah County,25103.0,Spanish Fork,HEALTH CARE & SOCIAL ASSISTANCE (62),449803.0,False
2088,Utah County,25103.0,Spanish Fork,"ARTS, ENTERTAINMENT AND RECREATION (71)",1000000.0,True
2089,Utah County,25103.0,Spanish Fork,ACCOMMODATION (721),400000.0,True
2090,Utah County,25103.0,Spanish Fork,FOOD SERVICES & DRINKING PLACES (722),19389499.0,False
2091,Utah County,25103.0,Spanish Fork,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),8340148.0,False
2092,Utah County,25103.0,Spanish Fork,PUBLIC ADMINISTRATION (92),4000000.0,True
2093,Utah County,25103.0,Spanish Fork,PRIVATE MOTOR VEHICLE SALES,6000000.0,True
2094,Utah County,25103.0,Spanish Fork,SPECIAL EVENT SALES,250000.0,True
2095,Utah County,25103.0,Spanish Fork,UNKNOWN/NONCLASSIFIABLE,9459.0,False
2096,Utah County,25103.0,Spanish Fork,PRIOR-PERIOD PAYMENTS & REFUNDS,1683398.0,False
2097,Utah County,25106.0,Springville,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",25000.0,True
2098,Utah County,25106.0,Springville,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",60000.0,True
2099,Utah County,25106.0,Springville,UTILITIES (22),1250000.0,True
2100,Utah County,25106.0,Springville,CONSTRUCTION (23),7411164.0,False
2101,Utah County,25106.0,Springville,MANUFACTURING (31-33),7415374.0,False
2102,Utah County,25106.0,Springville,WHOLESALE TRADE-DURABLE GOODS (423),11960084.0,False
2103,Utah County,25106.0,Springville,WHOLESALE TRADE-NONDURABLE GOODS (424),1709176.0,False
2104,Utah County,25106.0,Springville,WHOLESALE TRADE-ELECTRONIC MARKETS (425),209782.0,False
2105,Utah County,25106.0,Springville,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),16759456.0,False
2106,Utah County,25106.0,Springville,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),577678.0,False
2107,Utah County,25106.0,Springville,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1509351.0,False
2108,Utah County,25106.0,Springville,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",3734395.0,False
2109,Utah County,25106.0,Springville,RETAIL-FOOD & BEVERAGE STORES (445),18186334.0,False
2110,Utah County,25106.0,Springville,RETAIL-HEALTH & PERSONAL CARE STORES (446),550458.0,False
2111,Utah County,25106.0,Springville,RETAIL-GASOLINE STATIONS (447),5750000.0,True
2112,Utah County,25106.0,Springville,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),929480.0,False
2113,Utah County,25106.0,Springville,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",833134.0,False
2114,Utah County,25106.0,Springville,RETAIL-GENERAL MERCHANDISE STORES (452),23207188.0,False
2115,Utah County,25106.0,Springville,RETAIL-MISCELLANEOUS STORE RETAILERS (453),5404607.0,False
2116,Utah County,25106.0,Springville,RETAIL-NONSTORE RETAILERS (454),17993491.0,False
2117,Utah County,25106.0,Springville,TRANSPORTATION & WAREHOUSING (48-49),600000.0,True
2118,Utah County,25106.0,Springville,INFORMATION (51),4883850.0,False
2119,Utah County,25106.0,Springville,FINANCE & INSURANCE (52),539412.0,False
2120,Utah County,25106.0,Springville,"REAL ESTATE, RENTAL & LEASING (53)",2104780.0,False
2121,Utah County,25106.0,Springville,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",1618108.0,False
2122,Utah County,25106.0,Springville,MANAGEMENT OF COMPANIES & ENTERPRISES (55),7000.0,True
2123,Utah County,25106.0,Springville,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),524104.0,False
2124,Utah County,25106.0,Springville,EDUCATIONAL SERVICES (61),25654.0,False
2125,Utah County,25106.0,Springville,HEALTH CARE & SOCIAL ASSISTANCE (62),262427.0,False
2126,Utah County,25106.0,Springville,"ARTS, ENTERTAINMENT AND RECREATION (71)",25000.0,True
2127,Utah County,25106.0,Springville,ACCOMMODATION (721),957633.0,False
2128,Utah County,25106.0,Springville,FOOD SERVICES & DRINKING PLACES (722),10743594.0,False
2129,Utah County,25106.0,Springville,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),3852167.0,False
2130,Utah County,25106.0,Springville,PUBLIC ADMINISTRATION (92),4000000.0,True
2131,Utah County,25106.0,Springville,PRIVATE MOTOR VEHICLE SALES,4250000.0,True
2132,Utah County,25106.0,Springville,SPECIAL EVENT SALES,90000.0,True
2133,Utah County,25106.0,Springville,UNKNOWN/NONCLASSIFIABLE,1722.0,False
2134,Utah County,25106.0,Springville,PRIOR-PERIOD PAYMENTS & REFUNDS,2450669.0,False
2135,Wasatch County,26008.0,Heber,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",250000.0,True
2136,Wasatch County,26008.0,Heber,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",10000.0,True
2137,Wasatch County,26008.0,Heber,UTILITIES (22),2750000.0,True
2138,Wasatch County,26008.0,Heber,CONSTRUCTION (23),1205641.0,False
2139,Wasatch County,26008.0,Heber,MANUFACTURING (31-33),2665821.0,False
2140,Wasatch County,26008.0,Heber,WHOLESALE TRADE-DURABLE GOODS (423),4400612.0,False
2141,Wasatch County,26008.0,Heber,WHOLESALE TRADE-NONDURABLE GOODS (424),284655.0,False
2142,Wasatch County,26008.0,Heber,WHOLESALE TRADE-ELECTRONIC MARKETS (425),74416.0,False
2143,Wasatch County,26008.0,Heber,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),38702140.0,False
2144,Wasatch County,26008.0,Heber,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),769870.0,False
2145,Wasatch County,26008.0,Heber,RETAIL-ELECTRONICS & APPLIANCE STORES (443),2344976.0,False
2146,Wasatch County,26008.0,Heber,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",17792162.0,False
2147,Wasatch County,26008.0,Heber,RETAIL-FOOD & BEVERAGE STORES (445),18594418.0,False
2148,Wasatch County,26008.0,Heber,RETAIL-HEALTH & PERSONAL CARE STORES (446),374078.0,False
2149,Wasatch County,26008.0,Heber,RETAIL-GASOLINE STATIONS (447),3000000.0,True
2150,Wasatch County,26008.0,Heber,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),912571.0,False
2151,Wasatch County,26008.0,Heber,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",3845328.0,False
2152,Wasatch County,26008.0,Heber,RETAIL-GENERAL MERCHANDISE STORES (452),13257247.0,False
2153,Wasatch County,26008.0,Heber,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1642301.0,False
2154,Wasatch County,26008.0,Heber,RETAIL-NONSTORE RETAILERS (454),7879178.0,False
2155,Wasatch County,26008.0,Heber,TRANSPORTATION & WAREHOUSING (48-49),80000.0,True
2156,Wasatch County,26008.0,Heber,INFORMATION (51),2846678.0,False
2157,Wasatch County,26008.0,Heber,FINANCE & INSURANCE (52),633944.0,False
2158,Wasatch County,26008.0,Heber,"REAL ESTATE, RENTAL & LEASING (53)",3621450.0,False
2159,Wasatch County,26008.0,Heber,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",890132.0,False
2160,Wasatch County,26008.0,Heber,MANAGEMENT OF COMPANIES & ENTERPRISES (55),25000.0,True
2161,Wasatch County,26008.0,Heber,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),573731.0,False
2162,Wasatch County,26008.0,Heber,EDUCATIONAL SERVICES (61),68923.0,False
2163,Wasatch County,26008.0,Heber,HEALTH CARE & SOCIAL ASSISTANCE (62),479867.0,False
2164,Wasatch County,26008.0,Heber,"ARTS, ENTERTAINMENT AND RECREATION (71)",700000.0,True
2165,Wasatch County,26008.0,Heber,ACCOMMODATION (721),1219080.0,False
2166,Wasatch County,26008.0,Heber,FOOD SERVICES & DRINKING PLACES (722),9305210.0,False
2167,Wasatch County,26008.0,Heber,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),1993989.0,False
2168,Wasatch County,26008.0,Heber,PRIVATE MOTOR VEHICLE SALES,3500000.0,True
2169,Wasatch County,26008.0,Heber,SPECIAL EVENT SALES,200000.0,True
2170,Wasatch County,26008.0,Heber,UNKNOWN/NONCLASSIFIABLE,3317.0,False
2171,Wasatch County,26008.0,Heber,PRIOR-PERIOD PAYMENTS & REFUNDS,7040689.0,False
2172,Washington County,27008.0,Hurricane,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",150918.0,False
2173,Washington County,27008.0,Hurricane,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",200000.0,True
2174,Washington County,27008.0,Hurricane,UTILITIES (22),1500000.0,True
2175,Washington County,27008.0,Hurricane,CONSTRUCTION (23),2481820.0,False
2176,Washington County,27008.0,Hurricane,MANUFACTURING (31-33),3585051.0,False
2177,Washington County,27008.0,Hurricane,WHOLESALE TRADE-DURABLE GOODS (423),15117063.0,False
2178,Washington County,27008.0,Hurricane,WHOLESALE TRADE-NONDURABLE GOODS (424),580662.0,False
2179,Washington County,27008.0,Hurricane,WHOLESALE TRADE-ELECTRONIC MARKETS (425),301587.0,False
2180,Washington County,27008.0,Hurricane,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),5770006.0,False
2181,Washington County,27008.0,Hurricane,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),815637.0,False
2182,Washington County,27008.0,Hurricane,RETAIL-ELECTRONICS & APPLIANCE STORES (443),301042.0,False
2183,Washington County,27008.0,Hurricane,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",8786579.0,False
2184,Washington County,27008.0,Hurricane,RETAIL-FOOD & BEVERAGE STORES (445),6823249.0,False
2185,Washington County,27008.0,Hurricane,RETAIL-HEALTH & PERSONAL CARE STORES (446),207074.0,False
2186,Washington County,27008.0,Hurricane,RETAIL-GASOLINE STATIONS (447),3250000.0,True
2187,Washington County,27008.0,Hurricane,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),426758.0,False
2188,Washington County,27008.0,Hurricane,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",515773.0,False
2189,Washington County,27008.0,Hurricane,RETAIL-GENERAL MERCHANDISE STORES (452),21488317.0,False
2190,Washington County,27008.0,Hurricane,RETAIL-MISCELLANEOUS STORE RETAILERS (453),5497024.0,False
2191,Washington County,27008.0,Hurricane,RETAIL-NONSTORE RETAILERS (454),7712536.0,False
2192,Washington County,27008.0,Hurricane,TRANSPORTATION & WAREHOUSING (48-49),206382.0,False
2193,Washington County,27008.0,Hurricane,INFORMATION (51),2600644.0,False
2194,Washington County,27008.0,Hurricane,FINANCE & INSURANCE (52),445917.0,False
